full_date,speech_name,raw_spoke_to,vars.link,spoke_to,org_exist,place_1,place_2,name,position_cat,any_speech,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org
19-Apr-10,Issues in Economic Development,"At the International Economic Development CouncilÃ•s Federal Economic Development Forum, Alexandria, Virginia",http://www.federalreserve.gov/newsevents/speech/duke20100419a.htm,International Economic Development CouncilÃ•s Federal Economic Development Forum,, Alexandria, Vi,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
21-Apr-10,Brief Remarks,"At the New $100 Note Unveiling Event, U.S. Treasury Department, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/bernanke20100421a.htm,New $100 Note Unveiling Event,, U.S. Treasury Department, Washington,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
27-Apr-10,Achieving Fiscal Sustainability,"At the National Commission on Fiscal Responsibility and Reform, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/bernanke20100427a.htm,National Commission on Fiscal Responsibility and Reform,, Washington, D.C.,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
01-May-10,Women and Money: Challenging the Myths,"At the Consumer Credit Counseling Services of Delaware Valley Financially Hers Program, Philadelphia, Pennsylvania",http://www.federalreserve.gov/newsevents/speech/duke20100501a.htm,Consumer Credit Counseling Services of Delaware Valley Financially Hers Program,, Philadelphia, P,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
06-May-10,The Supervisory Capital Assessment Program--One Year Later,"At the Federal Reserve Bank of Chicago 46th Annual Conference on Bank Structure and Competition, Chicago, Illinois",http://www.federalreserve.gov/newsevents/speech/bernanke20100506a.htm,Federal Reserve Bank of Chicago 46th Annual Conference on Bank Structure and Competition,, Chicag,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08-May-10,The Economics of Happiness,"At the University of South Carolina Commencement Ceremony, Columbia, South Carolina",http://www.federalreserve.gov/newsevents/speech/bernanke20100508a.htm,University of South Carolina Commencement Ceremony,, Columbia, South Carolina,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
11-May-10,Global Imbalances,"At the High-Level Conference on the International Monetary System, Zurich, Switzerland",http://www.federalreserve.gov/newsevents/speech/kohn20100511a.htm,High-Level Conference on the International Monetary System,, Zurich, Switzerland,Donald L. Kohn,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13-May-10,The Federal Reserve's Policy Actions during the Financial Crisis and Lessons for the Future,"At the Carleton University, Ottawa, Canada",http://www.federalreserve.gov/newsevents/speech/kohn20100513a.htm,Carleton University,, Ottawa, Canada,Donald L. Kohn,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
25-May-10,"Central Bank Independence, Transparency, and Accountability","At the Institute for Monetary and Economic Studies International Conference, Bank of Japan, Tokyo, Japan",http://www.federalreserve.gov/newsevents/speech/bernanke20100525a.htm,Institute for Monetary and Economic Studies International Conference,, Bank of Japan, Tokyo,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30-May-10,The Policy Response to the Crisis in Korea and Other Emerging Market Economies,"At the Bank of Korea's International Conference, Seoul, Korea (via video recording)",http://www.federalreserve.gov/newsevents/speech/bernanke20100530a.htm,Bank of Korea's International Conference,, Seoul, Korea (via video recording),Ben S. Bernanke,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
03-Jun-10,Brief Remarks,"At the Meeting on Addressing the Financing Needs of Michigan's Small Businesses, Detroit, Michigan",http://www.federalreserve.gov/newsevents/speech/bernanke20100603a.htm,Meeting on Addressing the Financing Needs of Michigan's Small Businesses,, Detroit, Michigan,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
08-Jun-10,Moving Beyond the Financial Crisis,"At the Consumer Bankers Association Annual Conference, Hollywood, Florida",http://www.federalreserve.gov/newsevents/speech/duke20100608a.htm,Consumer Bankers Association Annual Conference,, Hollywood, Florida,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09-Jun-10,Fostering Workforce Development,"At the Federal Reserve Bank of Richmond and Community College Workforce Alliance forum on Workforce Development, Richmond, Virginia",http://www.federalreserve.gov/newsevents/speech/bernanke20100609a.htm,Federal Reserve Bank of Richmond and Community College Workforce Alliance forum on Workforce Dev,,,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
16-Jun-10,"Remarks on ""The Squam Lake Report: Fixing the Financial System""","At the Squam Lake Conference, New York, New York",http://www.federalreserve.gov/newsevents/speech/bernanke20100616a.htm,Squam Lake Conference,, New York, New York,Ben S. Bernanke,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
28-Jun-10,It's Greek to Me,"At the Atlanta Rotary Club, Atlanta, Georgia",http://www.federalreserve.gov/newsevents/speech/warsh20100628a.htm,Atlanta Rotary Club,, Atlanta, Georgia,Kevin Warsh,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
30-Jun-10,Fostering a Healthy Credit Environment,"At Ohio Bankers Day, Columbus, Ohio",http://www.federalreserve.gov/newsevents/speech/duke20100630a.htm,o Bankers Day,, Columbus, Ohio,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-Jul-10,Small Business Credit: Next Steps,"At the Federal Reserve Meeting Series: ""Addressing the Financing Needs of Small Businesses,"" Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/duke20100712a.htm,"Federal Reserve Meeting Series: ""Addressing the Financing Needs of Small Businesses",, Washington,,Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12-Jul-10,Restoring the Flow of Credit to Small Businesses,"At the Federal Reserve Meeting Series: Ã’Addressing the Financing Needs of Small Businesses,Ã“ Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/bernanke20100712a.htm,Federal Reserve Meeting Series: Ã’Addressing the Financing Needs of Small Businesses,,Ã“ Washingt,,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15-Jul-10,Opening Remarks,"At the Public Hearing on Potential Revisions to the Home Mortgage Disclosure Act, Atlanta, Georgia",http://www.federalreserve.gov/newsevents/speech/duke20100715a.htm,Public Hearing on Potential Revisions to the Home Mortgage Disclosure Act,, Atlanta, Georgia,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
02-Aug-10,Challenges for the Economy and State Governments,"At the Annual Meeting of the Southern Legislative Conference of the Council of State Governments, Charleston, South Carolina",http://www.federalreserve.gov/newsevents/speech/bernanke20100802a.htm,Annual Meeting of the Southern Legislative Conference of the Council of State Governments,, Charl,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
27-Aug-10,The Economic Outlook and Monetary Policy,"At the Federal Reserve Bank of Kansas City Economic Symposium, Jackson Hole, Wyoming",http://www.federalreserve.gov/newsevents/speech/bernanke20100827a.htm,Federal Reserve Bank of Kansas City Economic Symposium,, Jackson Hole, Wyoming,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
01-Sep-10,Stabilizing Neighborhoods: Lessons Learned from the Field,"At the Federal Reserve REO and Vacant Properties Summit, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/duke20100901a.htm,Federal Reserve REO and Vacant Properties Summit,, Washington, D.C.,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17-Sep-10,"Comments on ""Regulating the Shadow Banking System""","At the Brookings Panel on Economic Activity, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/tarullo20100917a.htm,Brookings Panel on Economic Activity,, Washington, D.C.,Daniel K. Tarullo,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
24-Sep-10,Implications of the Financial Crisis for Economics,"At the Conference Co-sponsored by the Center for Economic Policy Studies and the Bendheim Center for Finance, Princeton University, Princeton, New Jersey",http://www.federalreserve.gov/newsevents/speech/bernanke20100924a.htm,Conference Co-sponsored by the Center for Economic Policy Studies and the Bendheim Center for Fi,,,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
24-Sep-10,Opening Remarks,"At the Public Hearing on the Home Mortgage Disclosure Act, Federal Reserve Board Building, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/duke20100924a.htm,Public Hearing on the Home Mortgage Disclosure Act,, Federal Reserve Board Building, Washington,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
30-Sep-10,Welcoming Remarks,"At the Federal Reserve System Town Hall Meeting with Educators, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/bernanke20100930a.htm,Federal Reserve System Town Hall Meeting with Educators,, Washington, D.C.,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
04-Oct-10,Fiscal Sustainability and Fiscal Rules,"At the Annual Meeting of the Rhode Island Public Expenditure Council, Providence, Rhode Island",http://www.federalreserve.gov/newsevents/speech/bernanke20101004a.htm,Annual Meeting of the Rhode Island Public Expenditure Council,, Providence, Rhode Island,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
11-Oct-10,Macroprudential Supervision and Monetary Policy in the Post-crisis World,"At the Annual Meeting of the National Association for Business Economics, Denver, Colorado",http://www.federalreserve.gov/newsevents/speech/yellen20101011a.htm,Annual Meeting of the National Association for Business Economics,, Denver, Colorado,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
15-Oct-10,Monetary Policy Objectives and Tools in a Low-Inflation Environment,"At the Revisiting Monetary Policy in a Low-Inflation Environment Conference, Federal Reserve Bank of Boston, Boston, Massachusetts",http://www.federalreserve.gov/newsevents/speech/bernanke20101015a.htm,Revisiting Monetary Policy in a Low-Inflation Environment Conference,, Federal Reserve Bank of Bo,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19-Oct-10,Brief Remarks,"At the Grand Opening of the Junior Achievement Finance Park, Fairfax, Virginia",http://www.federalreserve.gov/newsevents/speech/bernanke20101019a.htm,Grand Opening of the Junior Achievement Finance Park,, Fairfax, Virginia,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
19-Oct-10,Come with Me to the FOMC,"At the Money Marketeers of New York University, New York, New York",http://www.federalreserve.gov/newsevents/speech/duke20101019a.htm,Money Marketeers of New York University,, New York, New York,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
25-Oct-10,Welcoming Remarks,"At the Federal Reserve System and Federal Deposit Insurance Corporation Conference on Mortgage Foreclosures and the Future of Housing, Arlington, Virginia",http://www.federalreserve.gov/newsevents/speech/bernanke20101025a.htm,Federal Reserve System and Federal Deposit Insurance Corporation Conference on Mortgage Foreclos,,,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
08-Nov-10,Rejecting the Requiem,"At the Securities Industry and Financial Markets Association, New York, New York",http://www.federalreserve.gov/newsevents/speech/warsh20101108a.htm,Securities Industry and Financial Markets Association,, New York, New York,Kevin Warsh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-Nov-10,Next Steps in Financial Regulatory Reform,"At the George Washington University Center for Law, Economics, and Finance Conference on the Dodd-Frank Act, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/tarullo20101112a.htm,George Washington University Center for Law,, Economics, and Finance Conference on the Dodd-Frank,Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
12-Nov-10,Problems in the Mortgage Servicing Industry,"At the National Consumer Law Center's Consumer Rights Litigation Conference, Boston, Massachusetts",http://www.federalreserve.gov/newsevents/speech/raskin20101112a.htm,National Consumer Law Center's Consumer Rights Litigation Conference,, Boston, Massachusetts,Sarah Bloom Raskin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13
19-Nov-10,Emerging from the Crisis: Where Do We Stand?,"At the Sixth European Central Bank Central Banking Conference, Frankfurt, Germany",http://www.federalreserve.gov/newsevents/speech/bernanke20101119b.htm,Sixth European Central Bank Central Banking Conference,, Frankfurt, Germany,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19-Nov-10,Rebalancing the Global Recovery,"At the Sixth European Central Bank Central Banking Conference, Frankfurt, Germany",http://www.federalreserve.gov/newsevents/speech/bernanke20101119a.htm,Sixth European Central Bank Central Banking Conference,, Frankfurt, Germany,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
01-Dec-10,Fiscal Responsibility and Global Rebalancing,"At the Committee for Economic Development 2010 International Counterparts Conference, New York, New York",http://www.federalreserve.gov/newsevents/speech/yellen20101201a.htm,Committee for Economic Development 2010 International Counterparts Conference,, New York, New Yor,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
02-Dec-10,Developments in the Landscape for Consumer Credit and Payments,"At the Federal Reserve Bank of Philadelphia Payment Cards Center Conference, Philadelphia, Pennsylvania",http://www.federalreserve.gov/newsevents/speech/duke20101202a.htm,Federal Reserve Bank of Philadelphia Payment Cards Center Conference,, Philadelphia, Pennsylvania,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07-Jan-11,The Economic Outlook,"At the Maryland Bankers Association First Friday Economic Outlook Forum, Baltimore, Maryland",http://www.federalreserve.gov/newsevents/speech/duke20110107a.htm,Maryland Bankers Association First Friday Economic Outlook Forum,, Baltimore, Maryland,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08-Jan-11,The Federal Reserve's Asset Purchase Program,"At the The Brimmer Policy Forum, Allied Social Science Associations Annual Meeting, Denver, Colorado",http://www.federalreserve.gov/newsevents/speech/yellen20110108a.htm,The Brimmer Policy Forum,, Allied Social Science Associations Annual Meeting, Denver,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
02-Feb-11,From Community Banker to Central Banker--My Journey,"At the University of North Carolina Kenan-Flagler Dean's Speaker Series, Chapel Hill, North Carolina",http://www.federalreserve.gov/newsevents/speech/duke20110202a.htm,University of North Carolina Kenan-Flagler Dean's Speaker Series,, Chapel Hill, North Carolina,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
03-Feb-11,The Economic Outlook and Macroeconomic Policy,"At the National Press Club, Washington, D.C.",http://www.federalreserve.gov/newsevents/speech/bernanke20110203a.htm,National Press Club,, Washington, D.C.,Ben S. Bernanke,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
11-Feb-11,Putting the Low Road Behind Us,"At the 2011 Midwinter Housing Finance Conference, Park City, Utah",http://www.federalreserve.gov/newsevents/speech/raskin20110211a.htm,2011 Midwinter Housing Finance Conference,, Park City, Utah,Sarah Bloom Raskin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18-Feb-11,Global Imbalances: Links to Economic and Financial Stability,"At the Banque de France Financial Stability Review Launch Event, Paris, France",http://www.federalreserve.gov/newsevents/speech/bernanke20110218a.htm,Banque de France Financial Stability Review Launch Event,, Paris, France,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25-Feb-11,Unconventional Monetary Policy and Central Bank Communications,"At the University of Chicago Booth School of Business U.S. Monetary Policy Forum, New York, New York",http://www.federalreserve.gov/newsevents/speech/yellen20110225a.htm,University of Chicago Booth School of Business U.S. Monetary Policy Forum,, New York, New York,Janet L. Yellen,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
02-Mar-11,Challenges for State and Local Governments,"At the 2011 Annual Awards Dinner of the Citizens Budget Commission, New York, New York",http://www.federalreserve.gov/newsevents/speech/bernanke20110302a.htm,2011 Annual Awards Dinner of the Citizens Budget Commission,, New York, New York,Ben S. Bernanke,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
04-Mar-11,Improving the International Monetary and Financial System,"At the Banque de France International Symposium, Paris, France",http://www.federalreserve.gov/newsevents/speech/yellen20110304a.htm,Banque de France International Symposium,, Paris, France,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23-Mar-11,Community Banking in a Period of Recovery and Change,"At the Independent Community Bankers of America National Convention, San Diego, California",http://www.federalreserve.gov/newsevents/speech/bernanke20110323a.htm,Independent Community Bankers of America National Convention,, San Diego, California,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-Mar-11,Changed Circumstances: The Impact of the Financial Crisis on the Economic Condition of Workers Near Retirement and of Business Owners,"At the Virginia Association of Economists Sandridge Lecture, Federal Reserve Bank of Richmond, Richmond, Virginia",http://www.federalreserve.gov/newsevents/speech/duke20110324a.htm,Virginia Association of Economists Sandridge Lecture,, Federal Reserve Bank of Richmond, Richmond,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
31-Mar-11,Regulating Systemic Risk,"At the 2011 Credit Markets Symposium, Charlotte, North Carolina",http://www.federalreserve.gov/newsevents/speech/tarullo20110331a.htm,2011 Credit Markets Symposium,, Charlotte, North Carolina,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04-Apr-11,"Clearinghouses, Financial Stability, and Financial Reform","At the 2011 Financial Markets Conference, Stone Mountain, Georgia",http://www.federalreserve.gov/newsevents/speech/bernanke20110404a.htm,2011 Financial Markets Conference,, Stone Mountain, Georgia,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
