docId,filename,top topics...,,,,,,,,,,,
125,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1110.txt,3,0.400673389,4,0.21548821,2,0.158249155,5,0.114478111,0,,
126,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1111.txt,5,0.609404981,0,0.205374286,1,0.069097891,2,,,,
127,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1112.txt,4,0.50026983,3,0.342687547,5,,,,,,
128,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1113.txt,2,0.544072926,0,0.208206683,5,0.092705168,1,,,,
129,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1114.txt,5,0.361013383,0,0.325123161,2,0.171710059,3,,,,
130,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1115.txt,1,0.444486976,4,0.217840731,3,0.143185303,2,0.118300155,0,,
131,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1116.txt,0,0.484662563,5,0.19468303,2,0.123108387,1,0.101431496,3,,
132,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.112.txt,4,0.459315598,1,0.22205323,3,0.109505706,5,0.091254756,0,,
133,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.113.txt,5,0.415547013,0,0.185220733,3,0.178502873,1,0.112284072,4,,
134,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.114.txt,5,0.36107555,0,0.194622278,3,0.184378996,1,0.115236878,2,,
135,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.115.txt,5,0.679120898,0,0.177472532,3,,,,,,
136,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.116.txt,3,0.388739944,1,0.262734592,0,0.215147451,2,,,,
137,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.117.txt,5,0.490831286,0,0.160146698,3,0.131418094,4,0.12041565,1,,
138,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.118.txt,3,0.294474393,5,0.229784369,1,0.200808629,0,0.1448787,4,,
139,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.119.txt,0,0.345123261,3,0.32797429,1,0.160235792,5,,,,
140,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.12.txt,0,0.377077878,5,0.296587914,3,0.133858263,4,,,,
141,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.120.txt,4,0.674566448,5,0.105780348,3,0.072254337,0,,,,
142,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.121.txt,5,0.744007647,0,0.091083415,4,0.084372006,3,,,,
143,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.122.txt,1,0.394009203,2,0.225038409,3,0.140552998,0,0.116743475,5,,
144,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.123.txt,5,0.511033654,0,0.166085944,3,0.131242737,4,0.091753773,1,,
